weight,height,age,sex,activity_level,bmr,tdee,bmi,bmi_category
160,62,80,F,4,1149,1333,29.261186264308012,Overweight
150,68,90,F,4,1149,1333,22.80493079584775,Healthy
130,58,40,F,4,1149,1333,27.167063020214034,Overweight
120,64,50,F,4,1149,1333,20.595703125,Healthy
110,66,90,F,7,936,1333,17.752525252525253,Underweight
140,58,90,M,5,1111,1333,29.256837098692035,Overweight
100,60,60,M,5,1111,1333,19.527777777777775,Healthy
110,70,60,F,4,1149,1333,15.781632653061223,Underweight
120,60,80,F,7,936,1334,23.433333333333334,Healthy
170,60,90,F,5,1113,1335,33.19722222222222,Obese>30
120,68,70,F,5,1113,1335,18.2439446366782,Underweight
110,66,80,M,4,1152,1336,17.752525252525253,Underweight
100,58,20,F,5,1113,1336,20.897740784780023,Healthy
120,60,70,M,4,1152,1336,23.433333333333334,Healthy
130,62,60,F,5,1113,1336,23.77471383975026,Healthy
110,62,70,F,6,972,1337,20.117065556711758,Healthy
100,68,80,F,6,972,1337,15.203287197231832,Underweight
100,58,70,F,8,863,1338,20.897740784780023,Healthy
140,68,80,F,4,1154,1338,21.284602076124568,Healthy
150,62,70,F,4,1154,1338,27.43236212278876,Overweight
120,64,90,M,5,1115,1338,20.595703125,Healthy
130,74,90,F,4,1153,1338,16.68918918918919,Underweight
110,64,40,F,4,1154,1339,18.87939453125,Healthy
130,58,80,M,5,1115,1339,27.167063020214034,Overweight
120,58,30,F,4,1154,1339,25.07728894173603,Overweight
110,58,90,M,6,975,1340,22.987514863258028,Healthy
100,66,80,F,7,940,1340,16.1386593204775,Underweight
110,60,70,F,7,940,1340,21.480555555555554,Healthy
160,60,80,F,5,1117,1341,31.244444444444447,Obese>30
110,68,60,F,5,1117,1341,16.72361591695502,Underweight
110,60,60,M,4,1156,1341,21.480555555555554,Healthy
150,58,90,M,4,1156,1341,31.346611177170033,Obese>30
120,62,50,F,5,1118,1341,21.94588969823101,Healthy
150,66,90,F,5,1117,1341,24.207988980716255,Healthy
100,66,70,M,4,1156,1341,16.1386593204775,Underweight
140,60,90,F,6,977,1343,27.33888888888889,Overweight
120,74,80,F,4,1158,1343,15.405405405405405,Underweight
180,60,90,F,4,1158,1343,35.15,Obese>35
100,62,60,F,6,977,1343,18.28824141519251,Underweight
130,68,70,F,4,1158,1343,19.764273356401386,Healthy
100,64,30,F,4,1159,1344,17.1630859375,Underweight
110,64,80,M,5,1120,1344,18.87939453125,Healthy
110,58,20,F,4,1159,1344,22.987514863258028,Healthy
140,62,60,F,4,1158,1344,25.60353798126951,Overweight
120,58,70,M,5,1120,1344,25.07728894173603,Overweight
130,72,90,F,5,1122,1346,17.629243827160494,Underweight
150,60,70,F,5,1122,1346,29.291666666666664,Overweight
130,64,90,M,4,1161,1346,22.31201171875,Healthy
140,58,90,F,7,945,1346,29.256837098692035,Overweight
140,66,80,F,5,1122,1346,22.594123048668507,Healthy
110,62,40,F,5,1122,1347,20.117065556711758,Healthy
100,58,80,M,6,979,1347,20.897740784780023,Healthy
140,58,80,M,4,1161,1347,29.256837098692035,Overweight
100,68,50,F,5,1122,1347,15.203287197231832,Underweight
100,60,50,M,4,1161,1347,19.527777777777775,Healthy
100,60,60,F,7,945,1347,19.527777777777775,Healthy
160,66,90,F,4,1162,1348,25.821854912764003,Overweight
130,62,50,F,4,1163,1349,23.77471383975026,Healthy
170,60,80,F,4,1163,1349,33.19722222222222,Obese>30
130,60,80,F,6,981,1349,25.38611111111111,Overweight
120,68,60,F,4,1163,1349,18.2439446366782,Underweight
120,66,90,F,6,981,1349,19.366391184573004,Healthy
100,64,70,M,5,1125,1350,17.1630859375,Underweight
110,58,60,M,5,1125,1350,22.987514863258028,Healthy
180,58,90,F,5,1126,1351,37.61593341260404,Obese>35
140,60,60,F,5,1127,1352,27.33888888888889,Overweight
130,66,70,F,5,1126,1352,20.980257116620752,Healthy
110,62,90,F,8,872,1352,20.117065556711758,Healthy
120,64,80,M,4,1165,1352,20.595703125,Healthy
100,62,30,F,5,1127,1352,18.28824141519251,Underweight
130,58,70,M,4,1165,1352,27.167063020214034,Overweight
120,72,80,F,5,1126,1352,16.27314814814815,Underweight
110,70,90,M,4,1165,1352,15.781632653061223,Underweight
130,58,80,F,7,949,1353,27.167063020214034,Overweight
120,64,90,F,7,949,1353,20.595703125,Healthy
140,72,90,F,4,1167,1354,18.98533950617284,Healthy
120,62,40,F,4,1168,1354,21.94588969823101,Healthy
160,60,70,F,4,1167,1354,31.244444444444447,Obese>30
150,66,80,F,4,1167,1354,24.207988980716255,Healthy
110,68,50,F,4,1167,1354,16.72361591695502,Underweight
130,62,90,M,5,1129,1355,23.77471383975026,Healthy
110,66,80,F,6,986,1355,17.752525252525253,Underweight
100,58,50,M,5,1129,1355,20.897740784780023,Healthy
120,60,70,F,6,986,1355,23.433333333333334,Healthy
170,58,80,F,5,1131,1357,35.52615933412604,Obese>35
120,58,60,M,4,1170,1357,25.07728894173603,Overweight
110,64,70,M,4,1170,1357,18.87939453125,Healthy
120,66,60,F,5,1131,1357,19.366391184573004,Healthy
160,64,90,F,5,1131,1357,27.4609375,Overweight
130,60,50,F,5,1131,1357,25.38611111111111,Overweight
140,66,70,F,4,1172,1359,22.594123048668507,Healthy
100,62,80,F,8,877,1359,18.28824141519251,Underweight
150,60,60,F,4,1172,1359,29.291666666666664,Overweight
130,72,80,F,4,1172,1359,17.629243827160494,Underweight
190,58,90,F,4,1172,1359,39.705707491082045,Obese>35
110,64,80,F,7,954,1359,18.87939453125,Healthy
100,68,40,F,4,1172,1360,15.203287197231832,Underweight
120,62,80,M,5,1134,1360,21.94588969823101,Healthy
110,68,90,M,5,1133,1360,16.72361591695502,Underweight
120,58,70,F,7,954,1360,25.07728894173603,Overweight
110,62,30,F,4,1172,1360,20.117065556711758,Healthy
150,58,90,F,6,990,1361,31.346611177170033,Obese>30
150,64,80,F,5,1135,1362,25.74462890625,Overweight
100,66,70,F,6,990,1362,16.1386593204775,Underweight
110,60,60,F,6,990,1362,21.480555555555554,Healthy
140,62,90,M,4,1174,1362,25.60353798126951,Overweight
140,70,90,F,5,1135,1362,20.085714285714285,Healthy
100,64,60,M,4,1175,1363,17.1630859375,Underweight
120,60,40,F,5,1136,1363,23.433333333333334,Healthy
160,58,70,F,5,1135,1363,33.43638525564804,Obese>30
110,66,50,F,5,1136,1363,17.752525252525253,Underweight
110,58,50,M,4,1175,1363,22.987514863258028,Healthy
180,58,80,F,4,1176,1364,37.61593341260404,Obese>35
170,64,90,F,4,1176,1364,29.17724609375,Overweight
100,62,90,M,6,993,1365,18.28824141519251,Underweight
100,62,20,F,4,1177,1365,18.28824141519251,Underweight
120,72,70,F,4,1176,1365,16.27314814814815,Underweight
130,66,60,F,4,1176,1365,20.980257116620752,Healthy
140,60,50,F,4,1177,1365,27.33888888888889,Overweight
100,64,70,F,7,959,1366,17.1630859375,Underweight
110,58,60,F,7,959,1366,22.987514863258028,Healthy
100,68,80,M,5,1138,1366,15.203287197231832,Underweight
110,62,70,M,5,1138,1366,20.117065556711758,Healthy
120,68,90,M,4,1179,1367,18.2439446366782,Underweight
100,60,50,F,6,995,1368,19.527777777777775,Healthy
140,58,80,F,6,995,1368,29.256837098692035,Overweight
130,62,80,M,4,1179,1368,23.77471383975026,Healthy
130,64,90,F,6,995,1368,22.31201171875,Healthy
100,58,40,M,4,1179,1368,20.897740784780023,Healthy
100,66,40,F,5,1140,1368,16.1386593204775,Underweight
130,70,80,F,5,1140,1368,18.651020408163266,Healthy
150,58,60,F,5,1140,1368,31.346611177170033,Obese>30
140,64,70,F,5,1140,1368,24.0283203125,Healthy
110,60,30,F,5,1140,1369,21.480555555555554,Healthy
120,66,50,F,4,1181,1370,19.366391184573004,Healthy
150,70,90,F,4,1181,1370,21.520408163265305,Healthy
170,58,70,F,4,1181,1370,35.52615933412604,Obese>35
100,60,90,M,7,961,1370,19.527777777777775,Healthy
130,60,40,F,4,1181,1370,25.38611111111111,Overweight
160,64,80,F,4,1181,1370,27.4609375,Overweight
100,62,60,M,5,1143,1371,18.28824141519251,Underweight
140,60,90,M,5,1143,1371,27.33888888888889,Overweight
130,62,90,F,7,963,1372,23.77471383975026,Healthy
100,58,50,F,7,963,1373,20.897740784780023,Healthy
120,62,70,M,4,1184,1373,21.94588969823101,Healthy
110,68,80,M,4,1183,1373,16.72361591695502,Underweight
120,70,70,F,5,1145,1373,17.216326530612243,Underweight
120,60,90,F,8,886,1373,23.433333333333334,Healthy
170,62,90,F,5,1144,1373,31.09001040582726,Obese>30
120,64,80,F,6,999,1374,20.595703125,Healthy
110,70,90,F,6,999,1374,15.781632653061223,Underweight
140,58,50,F,5,1145,1374,29.256837098692035,Overweight
130,64,60,F,5,1145,1374,22.31201171875,Healthy
130,58,70,F,6,999,1374,27.167063020214034,Overweight
100,60,20,F,5,1145,1374,19.527777777777775,Healthy
160,58,60,F,4,1185,1375,33.43638525564804,Obese>30
150,64,70,F,4,1185,1375,25.74462890625,Overweight
140,70,80,F,4,1185,1375,20.085714285714285,Healthy
110,66,40,F,4,1186,1375,17.752525252525253,Underweight
130,76,90,F,4,1185,1375,15.822368421052632,Underweight
120,60,30,F,4,1186,1376,23.433333333333334,Healthy
120,66,90,M,5,1147,1376,19.366391184573004,Healthy
130,60,80,M,5,1147,1377,25.38611111111111,Overweight
110,62,60,M,4,1188,1378,20.117065556711758,Healthy
100,68,70,M,4,1188,1378,15.203287197231832,Underweight
150,60,90,M,4,1188,1378,29.291666666666664,Overweight
150,68,90,F,5,1149,1379,22.80493079584775,Healthy
110,68,90,F,7,967,1379,16.72361591695502,Underweight
110,70,60,F,5,1149,1379,15.781632653061223,Underweight
130,58,40,F,5,1149,1379,27.167063020214034,Overweight
120,64,50,F,5,1149,1379,20.595703125,Healthy
120,62,80,F,7,968,1379,21.94588969823101,Healthy
160,62,80,F,5,1149,1379,29.261186264308012,Overweight
180,62,90,F,4,1190,1380,32.91883454734651,Obese>30
130,70,70,F,4,1190,1380,18.651020408163266,Healthy
110,64,70,F,6,1004,1380,18.87939453125,Healthy
140,64,60,F,4,1190,1380,24.0283203125,Healthy
100,66,90,F,8,890,1380,16.1386593204775,Underweight
110,60,80,F,8,890,1380,21.480555555555554,Healthy
120,58,60,F,6,1004,1381,25.07728894173603,Overweight
100,66,30,F,4,1190,1381,16.1386593204775,Underweight
110,60,20,F,4,1190,1381,21.480555555555554,Healthy
150,58,50,F,4,1190,1381,31.346611177170033,Obese>30
120,60,70,M,5,1152,1382,23.433333333333334,Healthy
110,66,80,M,5,1152,1382,17.752525252525253,Underweight
140,60,80,M,4,1193,1383,27.33888888888889,Overweight
130,66,90,M,4,1192,1383,20.980257116620752,Healthy
150,62,70,F,5,1154,1384,27.43236212278876,Overweight
100,62,50,M,4,1193,1384,18.28824141519251,Underweight
140,68,80,F,5,1154,1384,21.284602076124568,Healthy
110,60,90,M,6,1006,1384,21.480555555555554,Healthy
130,74,90,F,5,1153,1384,16.68918918918919,Underweight
110,64,40,F,5,1154,1385,18.87939453125,Healthy
110,62,70,F,7,972,1385,20.117065556711758,Healthy
170,62,80,F,4,1194,1385,31.09001040582726,Obese>30
120,58,30,F,5,1154,1385,25.07728894173603,Overweight
100,68,80,F,7,972,1385,15.203287197231832,Underweight
160,68,90,F,4,1194,1385,24.325259515570938,Healthy
140,62,90,F,6,1008,1386,25.60353798126951,Overweight
130,64,50,F,4,1195,1386,22.31201171875,Healthy
120,70,60,F,4,1195,1386,17.216326530612243,Underweight
140,58,40,F,4,1195,1386,29.256837098692035,Overweight
100,64,60,F,6,1009,1387,17.1630859375,Underweight
150,58,90,M,5,1156,1387,31.346611177170033,Obese>30
100,60,70,F,8,895,1387,19.527777777777775,Healthy
110,58,50,F,6,1009,1387,22.987514863258028,Healthy
100,66,70,M,5,1156,1388,16.1386593204775,Underweight
110,60,60,M,5,1156,1388,21.480555555555554,Healthy
110,58,90,M,7,975,1389,22.987514863258028,Healthy
130,60,70,M,4,1197,1389,25.38611111111111,Overweight
120,66,80,M,4,1197,1389,19.366391184573004,Healthy
100,60,80,M,6,1011,1390,19.527777777777775,Healthy
100,64,30,F,5,1159,1390,17.1630859375,Underweight
120,74,80,F,5,1158,1390,15.405405405405405,Underweight
130,68,70,F,5,1158,1390,19.764273356401386,Healthy
180,60,90,F,5,1158,1390,35.15,Obese>35
110,58,20,F,5,1159,1390,22.987514863258028,Healthy
140,62,60,F,5,1158,1390,25.60353798126951,Overweight
140,74,90,F,4,1199,1391,17.972972972972972,Underweight
150,68,80,F,4,1199,1391,22.80493079584775,Healthy
130,58,30,F,4,1199,1391,27.167063020214034,Overweight
110,70,50,F,4,1199,1391,15.781632653061223,Underweight
120,64,40,F,4,1199,1391,20.595703125,Healthy
160,62,70,F,4,1199,1391,29.261186264308012,Overweight
140,60,90,F,7,977,1392,27.33888888888889,Overweight
100,62,60,F,7,977,1392,18.28824141519251,Underweight
120,68,90,F,6,1013,1393,18.2439446366782,Underweight
140,58,80,M,5,1161,1393,29.256837098692035,Overweight
100,60,50,M,5,1161,1393,19.527777777777775,Healthy
100,58,40,F,6,1013,1393,20.897740784780023,Healthy
130,64,90,M,5,1161,1393,22.31201171875,Healthy
130,62,80,F,6,1013,1393,23.77471383975026,Healthy
120,60,60,M,4,1202,1394,23.433333333333334,Healthy
110,66,70,M,4,1202,1394,17.752525252525253,Underweight
130,58,90,F,8,899,1394,27.167063020214034,Overweight
160,58,90,M,4,1201,1394,33.43638525564804,Obese>30
160,66,90,F,5,1162,1395,25.821854912764003,Overweight
120,68,60,F,5,1163,1395,18.2439446366782,Underweight
170,60,80,F,5,1163,1395,33.19722222222222,Obese>30
140,68,70,F,4,1204,1396,21.284602076124568,Healthy
100,58,80,M,7,979,1396,20.897740784780023,Healthy
150,62,60,F,4,1204,1396,27.43236212278876,Overweight
130,62,50,F,5,1163,1396,23.77471383975026,Healthy
190,60,90,F,4,1203,1396,37.102777777777774,Obese>35
130,74,80,F,4,1203,1396,16.68918918918919,Underweight
120,58,20,F,4,1204,1397,25.07728894173603,Overweight
110,64,30,F,4,1204,1397,18.87939453125,Healthy
110,70,90,M,5,1165,1398,15.781632653061223,Underweight
130,60,80,F,7,981,1398,25.38611111111111,Overweight
120,66,90,F,7,981,1398,19.366391184573004,Healthy
120,64,80,M,5,1165,1398,20.595703125,Healthy
110,60,50,M,4,1206,1399,21.480555555555554,Healthy
140,64,90,M,4,1206,1399,24.0283203125,Healthy
130,58,70,M,5,1165,1399,27.167063020214034,Overweight
120,62,70,F,6,1018,1399,21.94588969823101,Healthy
110,68,80,F,6,1017,1399,16.72361591695502,Underweight
150,58,80,M,4,1206,1399,31.346611177170033,Obese>30
100,66,60,M,4,1206,1399,16.1386593204775,Underweight
140,72,90,F,5,1167,1400,18.98533950617284,Healthy
150,66,80,F,5,1167,1401,24.207988980716255,Healthy
130,68,60,F,4,1208,1401,19.764273356401386,Healthy
120,62,40,F,5,1168,1401,21.94588969823101,Healthy
160,60,70,F,5,1167,1401,31.244444444444447,Obese>30
120,74,70,F,4,1208,1401,15.405405405405405,Underweight
170,66,90,F,4,1208,1401,27.435720844811755,Overweight
110,68,50,F,5,1167,1401,16.72361591695502,Underweight
110,64,90,F,8,904,1401,18.87939453125,Healthy
180,60,80,F,4,1208,1401,35.15,Obese>35
120,58,80,F,8,904,1401,25.07728894173603,Overweight
100,64,20,F,4,1209,1402,17.1630859375,Underweight
140,62,50,F,4,1208,1402,25.60353798126951,Overweight
120,58,90,M,6,1020,1403,25.07728894173603,Overweight
120,58,60,M,5,1170,1404,25.07728894173603,Overweight
120,70,90,M,4,1211,1404,17.216326530612243,Underweight
130,64,80,M,4,1211,1404,22.31201171875,Healthy
110,64,70,M,5,1170,1404,18.87939453125,Healthy
110,66,80,F,7,986,1405,17.752525252525253,Underweight
100,60,40,M,4,1211,1405,19.527777777777775,Healthy
100,68,70,F,6,1022,1405,15.203287197231832,Underweight
150,60,90,F,6,1022,1405,29.291666666666664,Overweight
120,60,70,F,7,986,1405,23.433333333333334,Healthy
140,58,70,M,4,1211,1405,29.256837098692035,Overweight
130,72,80,F,5,1172,1406,17.629243827160494,Underweight
110,62,60,F,6,1022,1406,20.117065556711758,Healthy
150,60,60,F,5,1172,1406,29.291666666666664,Overweight
150,72,90,F,4,1212,1406,20.341435185185187,Healthy
140,66,70,F,5,1172,1406,22.594123048668507,Healthy
190,58,90,F,5,1172,1406,39.705707491082045,Obese>35
160,66,80,F,4,1212,1406,25.821854912764003,Overweight
120,68,50,F,4,1213,1407,18.2439446366782,Underweight
170,60,70,F,4,1213,1407,33.19722222222222,Obese>30
130,62,40,F,4,1213,1407,23.77471383975026,Healthy
100,68,40,F,5,1172,1407,15.203287197231832,Underweight
110,62,30,F,5,1172,1407,20.117065556711758,Healthy
100,64,80,F,8,909,1408,17.1630859375,Underweight
110,58,70,F,8,909,1408,22.987514863258028,Healthy
110,58,80,M,6,1025,1409,22.987514863258028,Healthy
100,64,90,M,6,1025,1409,17.1630859375,Underweight
140,62,90,M,5,1174,1409,25.60353798126951,Overweight
110,58,50,M,5,1175,1410,22.987514863258028,Healthy
120,64,70,M,4,1215,1410,20.595703125,Healthy
100,64,60,M,5,1175,1410,17.1630859375,Underweight
110,70,80,M,4,1215,1410,15.781632653061223,Underweight
130,58,60,M,4,1215,1410,27.167063020214034,Overweight
170,64,90,F,5,1176,1411,29.17724609375,Overweight
100,66,70,F,7,990,1411,16.1386593204775,Underweight
180,58,80,F,5,1176,1411,37.61593341260404,Obese>35
110,60,60,F,7,990,1411,21.480555555555554,Healthy
140,60,80,F,6,1027,1411,27.33888888888889,Overweight
150,58,90,F,7,990,1411,31.346611177170033,Obese>30
130,66,90,F,6,1026,1411,20.980257116620752,Healthy
140,72,80,F,4,1217,1412,18.98533950617284,Healthy
130,66,60,F,5,1176,1412,20.980257116620752,Healthy
120,72,70,F,5,1176,1412,16.27314814814815,Underweight
100,62,20,F,5,1177,1412,18.28824141519251,Underweight
150,66,70,F,4,1217,1412,24.207988980716255,Healthy
100,62,50,F,6,1027,1412,18.28824141519251,Underweight
160,60,60,F,4,1217,1412,31.244444444444447,Obese>30
120,62,30,F,4,1218,1412,21.94588969823101,Healthy
140,60,50,F,5,1177,1412,27.33888888888889,Overweight
200,58,90,F,4,1217,1412,41.795481569560046,Obese>40
130,78,90,F,4,1217,1412,15.021367521367521,Underweight
110,68,40,F,4,1217,1412,16.72361591695502,Underweight
130,62,80,M,5,1179,1415,23.77471383975026,Healthy
120,58,50,M,4,1220,1415,25.07728894173603,Overweight
120,68,90,M,5,1179,1415,18.2439446366782,Underweight
100,62,90,M,7,993,1415,18.28824141519251,Underweight
100,58,70,M,6,1029,1415,20.897740784780023,Healthy
100,58,40,M,5,1179,1415,20.897740784780023,Healthy
150,62,90,M,4,1220,1415,27.43236212278876,Overweight
110,64,60,M,4,1220,1415,18.87939453125,Healthy
100,58,60,F,8,913,1416,20.897740784780023,Healthy
120,66,50,F,5,1181,1417,19.366391184573004,Healthy
130,64,90,F,7,995,1417,22.31201171875,Healthy
140,66,60,F,4,1222,1417,22.594123048668507,Healthy
150,60,50,F,4,1222,1417,29.291666666666664,Overweight
150,70,90,F,5,1181,1417,21.520408163265305,Healthy
170,58,70,F,5,1181,1417,35.52615933412604,Obese>35
130,72,70,F,4,1222,1417,17.629243827160494,Underweight
190,58,80,F,4,1222,1417,39.705707491082045,Obese>35
180,64,90,F,4,1221,1417,30.8935546875,Obese>30
160,64,80,F,5,1181,1417,27.4609375,Overweight
130,60,40,F,5,1181,1417,25.38611111111111,Overweight
100,60,50,F,7,995,1418,19.527777777777775,Healthy
100,68,30,F,4,1222,1418,15.203287197231832,Underweight
130,60,70,F,6,1031,1418,25.38611111111111,Overweight
110,62,20,F,4,1222,1418,20.117065556711758,Healthy
120,66,80,F,6,1031,1418,19.366391184573004,Healthy
140,58,80,F,7,995,1418,29.256837098692035,Overweight
130,68,90,M,4,1224,1420,19.764273356401386,Healthy
140,62,80,M,4,1224,1420,25.60353798126951,Overweight
110,68,80,M,5,1183,1420,16.72361591695502,Underweight
120,62,70,M,5,1184,1420,21.94588969823101,Healthy
100,64,50,M,4,1225,1421,17.1630859375,Underweight
110,58,40,M,4,1225,1421,22.987514863258028,Healthy
130,76,90,F,5,1185,1422,15.822368421052632,Underweight
170,64,80,F,4,1226,1422,29.17724609375,Overweight
140,70,80,F,5,1185,1422,20.085714285714285,Healthy
180,58,70,F,4,1226,1422,37.61593341260404,Obese>35
160,70,90,F,4,1226,1422,22.955102040816328,Healthy
120,62,90,F,8,918,1422,21.94588969823101,Healthy
150,64,70,F,5,1185,1422,25.74462890625,Overweight
130,66,50,F,4,1226,1423,20.980257116620752,Healthy
160,58,60,F,5,1185,1423,33.43638525564804,Obese>30
120,72,60,F,4,1226,1423,16.27314814814815,Underweight
120,60,30,F,5,1186,1423,23.433333333333334,Healthy
110,66,40,F,5,1186,1423,17.752525252525253,Underweight
140,60,40,F,4,1227,1423,27.33888888888889,Overweight
130,58,70,F,7,999,1424,27.167063020214034,Overweight
110,70,90,F,7,999,1424,15.781632653061223,Underweight
110,66,70,F,6,1036,1424,17.752525252525253,Underweight
120,60,60,F,6,1036,1424,23.433333333333334,Healthy
160,58,90,F,6,1035,1424,33.43638525564804,Obese>30
120,64,80,F,7,999,1424,20.595703125,Healthy
120,68,80,M,4,1229,1425,18.2439446366782,Underweight
150,60,90,M,5,1188,1425,29.291666666666664,Overweight
100,58,30,M,4,1229,1426,20.897740784780023,Healthy
100,68,70,M,5,1188,1426,15.203287197231832,Underweight
110,62,60,M,5,1188,1426,20.117065556711758,Healthy
130,62,70,M,4,1229,1426,23.77471383975026,Healthy
140,76,90,F,4,1231,1427,17.039473684210527,Underweight
150,70,80,F,4,1231,1428,21.520408163265305,Healthy
180,62,90,F,5,1190,1428,32.91883454734651,Obese>30
170,58,60,F,4,1231,1428,35.52615933412604,Obese>35
150,58,50,F,5,1190,1428,31.346611177170033,Obese>30
100,66,30,F,5,1190,1428,16.1386593204775,Underweight
160,64,70,F,4,1231,1428,27.4609375,Overweight
